X,Y
3709,30752.352
3710,30753.469
3711,30755.027
3712,30752.686
3713,30753.092
3714,30755.455
3715,30752.939
3716,30753.854
3717,30755.807
3718,30752.674
3719,30753.752
3720,30755.564
3721,30752.916
3722,30753.832
3723,30755.861
3724,30753.441
3725,30754.928
3726,30755.293
3727,30753.234
3728,30755.717
3729,30756.365
3730,30753.318
3731,30753.471
3732,30755.406
3733,30752.832
3734,30753.348
3735,30755.092
3736,30762.738
3737,30766.033
3738,30767.723
3739,30764.012
3740,30766.877
3741,30757.756
3742,30752.986
3743,30752.744
3744,30755.258
3745,30752.945
3746,30752.951
3747,30755.062
3748,30752.652
3749,30752.941
3750,30755.000
3751,30752.820
3752,30752.848
3753,30755.508
3754,30753.135
3755,30752.811
3756,30755.508
3757,30751.867
3758,30752.840
3759,30755.244
3760,30753.320
3761,30753.580
3762,30755.555
3763,30753.873
3764,30754.002
3765,30755.797
3766,30753.596
3767,30753.213
3768,30755.412
3769,30752.760
3770,30751.344
3771,30755.826
3772,30753.938
3773,30753.125
3774,30755.357
3775,30753.605
3776,30754.424
3777,30756.271
3778,30754.021
3779,30753.102
3780,30754.682
3781,30753.510
3782,30752.762
3783,30754.738
3784,30753.932
3785,30752.746
3786,30755.170
3787,30752.428
3788,30752.684
3789,30754.920
3790,30753.148
3791,30752.648
3792,30756.188
3793,30753.580
3794,30753.023
3795,30754.248
3796,30753.395
3797,30753.129
3798,30755.324
3799,30753.424
3800,30750.836
3801,30752.398
3802,30753.805
3803,30752.336
3804,30754.029
3805,30752.752
3806,30752.354
3807,30753.975
3808,30753.357
3809,30752.641
3810,30753.953
3811,30753.301
3812,30752.631
3813,30754.504
3814,30753.824
3815,30752.324
3816,30753.781
3817,30752.221
3818,30752.691
3819,30754.752
3820,30753.598
3821,30754.105
3822,30755.596
3823,30754.777
3824,30752.846
3825,30754.039
3826,30753.723
3827,30753.100
3828,30755.434
3829,30754.750
3830,30766.887
3831,30768.756
3832,30766.934
3833,30766.506
3834,30770.014
3835,30768.338
3836,30765.504
3837,30768.883
3838,30767.225
3839,30765.664
3840,30755.875
3841,30749.879
3842,30748.270
3843,30749.869
3844,30748.473
3845,30749.947
3846,30753.713
3847,30752.469
3848,30752.018
3849,30753.791
3850,30753.650
3851,30752.344
3852,30753.662
3853,30753.967
3854,30752.883
3855,30753.236
3856,30753.686
3857,30752.492
3858,30753.188
3859,30753.883
3860,30751.922
3861,30753.062
3862,30751.146
3863,30750.564
3864,30752.689
3865,30753.297
3866,30751.984
3867,30756.342
3868,30764.262
3869,30761.365
3870,30754.818
3871,30754.658
3872,30754.912
3873,30753.285
3874,30754.488
3875,30753.605
3876,30753.658
3877,30755.166
3878,30753.373
3879,30753.393
3880,30753.818
3881,30752.305
3882,30753.373
3883,30753.496
3884,30752.641
3885,30752.844
3886,30753.623
3887,30753.059
3888,30753.031
3889,30754.299
3890,30752.664
3891,30753.219
3892,30754.422
3893,30752.045
3894,30751.748
3895,30753.041
3896,30752.137
3897,30753.123
3898,30753.672
3899,30752.984
3900,30753.143
3901,30753.568
3902,30752.680
3903,30752.596
3904,30754.469
3905,30752.736
3906,30752.686
3907,30752.482
3908,30753.232
3909,30753.113
3910,30753.924
3911,30752.883
3912,30752.926
3913,30753.617
3914,30753.182
3915,30754.713
3916,30754.951
3917,30753.645
3918,30753.586
3919,30755.324
3920,30754.588
3921,30753.139
3922,30754.992
3923,30754.381
3924,30753.217
3925,30754.402
3926,30753.188
3927,30753.379
3928,30753.896
3929,30753.549
3930,30752.982
3931,30754.207
3932,30753.992
3933,30752.797
3934,30754.156
3935,30753.240
3936,30753.371
3937,30753.238
3938,30753.342
3939,30752.891
3940,30753.939
3941,30753.121
3942,30752.646
3943,30753.256
3944,30753.637
3945,30753.422
3946,30753.885
3947,30753.752
3948,30752.408
3949,30753.916
3950,30753.537
3951,30752.904
3952,30754.293
3953,30755.217
3954,30753.027
3955,30752.828
3956,30752.176
3957,30731.084
3958,30650.203
3959,30752.471
3960,30753.902
3961,30754.432
3962,30755.027
3963,30753.656
3964,30755.426
3965,30754.971
3966,30753.467
3967,30753.852
3968,30725.309
3969,30753.920
3970,30755.365
3971,30755.281
3972,30756.279
3973,30754.158
3974,30753.184
3975,30755.553
3976,30752.998
3977,30753.262
3978,30754.752
3979,30753.416
3980,30753.090
3981,30754.441
3982,30753.922
3983,30753.471
3984,30754.537
3985,30753.887
3986,30751.697
3987,30753.354
3988,30753.346
3989,30752.957
3990,30755.988
3991,30754.031
3992,30753.129
3993,30754.254
3994,30753.770
3995,30753.025
3996,30754.184
3997,30753.102
3998,30753.010
3999,30754.664
4000,30754.654
4001,30752.875
4002,30754.771
4003,30754.227
4004,30753.180
4005,30755.316
4006,30754.422
4007,30753.268
4008,30754.520
4009,30754.449
4010,30753.158
4011,30754.703
4012,30756.184
4013,30754.486
4014,30754.877
4015,30755.992
4016,30754.553
4017,30755.406
4018,30753.449
4019,30752.801
4020,30755.324
4021,30757.670
4022,30753.477
4023,30753.951
4024,30754.365
4025,30752.609
4026,30753.771
4027,30753.471
4028,30754.385
4029,30754.330
4030,30754.627
4031,30752.637
4032,30754.131
4033,30754.422
4034,30752.559
4035,30754.760
4036,30754.461
4037,30752.697
4038,30754.029
4039,30754.398
4040,30753.006
4041,30753.738
4042,30755.131
4043,30752.773
4044,30753.988
4045,30755.357
4046,30753.139
4047,30754.396
4048,30753.588
4049,30751.367
4050,30754.154
4051,30753.717
4052,30750.811
4053,30752.139
4054,30754.752
4055,30754.328
4056,30765.270
4057,30765.275
4058,30763.906
4059,30764.488
4060,30769.098
4061,30756.479
4062,30755.010
4063,30755.008
4064,30752.676
4065,30756.080
4066,30756.516
4067,30754.039
4068,30754.404
4069,30755.686
4070,30754.043
4071,30754.572
4072,30756.123
4073,30752.504
4074,30753.340
4075,30755.387
4076,30753.078
4077,30753.768
4078,30754.691
4079,30751.500
4080,30752.283
4081,30754.539
4082,30752.766
4083,30753.307
4084,30755.664
4085,30754.314
4086,30753.352
4087,30754.375
4088,30752.832
4089,30753.137
4090,30755.201
4091,30752.865
4092,30753.754
4093,30761.238
4094,30766.783
4095,30767.133
4096,30770.838
4097,30769.486
4098,30767.457
4099,30768.758
4100,30765.365
4101,30767.715
4102,30771.639
4103,30758.254
4104,30749.141
4105,30750.787
4106,30748.695
4107,30745.391
4108,30750.527
4109,30746.891
4110,30745.373
4111,30747.283
4112,30748.143
4113,30746.557
4114,30748.186
4115,30753.121
4116,30756.457
4117,30755.285
4118,30754.371
4119,30753.617
4120,30757.398
4121,30754.529
4122,30754.139
4123,30755.805
4124,30753.828
4125,30754.012
4126,30755.617
4127,30753.904
4128,30753.537
4129,30755.602
4130,30753.807
4131,30753.838
4132,30755.965
4133,30753.738
4134,30753.662
4135,30755.773
4136,30753.670
4137,30754.066
4138,30755.727
4139,30754.064
4140,30753.592
4141,30755.162
4142,30752.809
4143,30752.947
4144,30755.510
4145,30754.145
4146,30753.748
4147,30754.297
4148,30753.662
4149,30753.021
4150,30756.521
4151,30753.668
4152,30753.598
4153,30755.562
4154,30753.568
4155,30753.154
4156,30755.254
4157,30754.186
4158,30752.889
4159,30755.168
4160,30755.896
4161,30754.402
4162,30755.861
4163,30754.422
4164,30753.578
4165,30755.820
4166,30754.256
4167,30753.541
4168,30757.336
4169,30753.650
4170,30753.184
4171,30754.787
4172,30752.477
4173,30750.898
4174,30754.268
4175,30754.221
4176,30753.021
4177,30753.729
4178,30754.555
4179,30753.596
4180,30755.750
4181,30754.041
4182,30754.266
4183,30755.578
4184,30753.945
4185,30753.408
4186,30755.012
4187,30762.541
4188,30765.598
4189,30767.908
4190,30767.453
4191,30767.238
4192,30758.973
4193,30754.049
4194,30752.986
4195,30755.205
4196,30753.947
4197,30753.590
4198,30755.650
4199,30754.561
4200,30753.512
4201,30754.797
4202,30754.275
4203,30752.041
4204,30753.615
4205,30754.328
4206,30753.607
4207,30754.600
4208,30754.811
4209,30753.826
4210,30756.109
4211,30754.068
4212,30754.324
4213,30755.896
4214,30755.793
4215,30755.094
4216,30756.912
4217,30754.760
4218,30752.574
4219,30753.867
4220,30754.283
4221,30753.168
4222,30754.910
4223,30753.965
4224,30752.508
4225,30754.408
4226,30753.863
4227,30752.914
4228,30754.803
4229,30754.746
4230,30753.385
4231,30754.090
4232,30754.459
4233,30752.877
4234,30753.197
4235,30753.229
4236,30752.771
4237,30753.658
4238,30754.539
4239,30752.777
4240,30755.338
4241,30754.334
4242,30752.891
4243,30754.422
4244,30754.312
4245,30752.904
4246,30754.283
4247,30754.588
4248,30753.066
4249,30754.406
4250,30755.615
4251,30753.734
4252,30755.145
4253,30754.520
4254,30754.361
4255,30754.828
4256,30754.963
4257,30753.520
4258,30755.457
4259,30755.641
4260,30754.977
4261,30754.746
4262,30754.902
4263,30753.639
4264,30754.141
4265,30753.344
4266,30751.941
4267,30752.977
4268,30754.398
4269,30752.947
4270,30754.475
4271,30754.383
4272,30753.178
4273,30754.336
4274,30754.523
4275,30753.227
4276,30754.318
4277,30754.408
4278,30753.006
4279,30753.674
4280,30754.621
4281,30753.484
4282,30754.225
4283,30754.123
4284,30755.816
4285,30768.043
4286,30767.975
4287,30766.729
4288,30764.969
4289,30755.070
4290,30753.689
4291,30755.273
4292,30754.867
4293,30752.986
4294,30753.676
4295,30754.596
4296,30752.055
4297,30752.566
4298,30753.578
4299,30752.971
4300,30753.789
4301,30754.031
4302,30753.873
4303,30754.385
4304,30754.828
4305,30753.885
4306,30753.594
4307,30755.180
4308,30753.498
4309,30754.287
4310,30754.586
4311,30754.061
4312,30753.977
4313,30754.072
4314,30754.295
4315,30695.420
4316,30671.516
4317,30724.543
4318,30714.816
4319,30738.549
4320,30674.652
4321,30624.164
4322,30623.594
4323,30630.117
4324,30634.424
4325,30627.770
4326,30630.734
4327,30631.709
4328,30623.373
4329,30626.977
4330,30623.969
4331,30616.865
4332,30620.992
4333,30625.482
4334,30618.404
4335,30621.432
4336,30625.232
4337,30622.727
4338,30746.441
4339,30746.023
4340,30747.277
4341,30745.924
4342,30745.973
4343,30746.223
4344,30745.748
4345,30746.055
4346,30745.873
4347,30746.246
4348,30745.762
4349,30745.908
4350,30745.893
4351,30745.320
4352,30745.900
4353,30746.139
4354,30746.176
4355,30747.979
4356,30746.439
4357,30745.982
4358,30745.355
4359,30744.883
4360,30757.533
4361,30761.221
4362,30755.350
4363,30745.750
4364,30746.094
4365,30746.387
4366,30745.480
4367,30747.621
4368,30744.068
4369,30742.996
4370,30746.555
4371,30745.867
4372,30745.975
4373,30746.072
4374,30745.861
4375,30745.721
4376,30682.486
4377,30646.002
4378,30643.631
4379,30668.139
4380,30607.984
4381,30586.850
4382,30626.705
4383,30732.809
4384,30870.514
4385,30902.777
4386,30931.029
4387,30947.729
4388,30951.127
4389,30952.598
4390,30957.771
4391,30963.025
4392,30957.232
4393,10952.525
4394,665.203
4395,962.153
4396,1250.138
4397,1544.267
4398,1865.153
4399,2126.277
4400,2441.066
4401,2701.452
4402,3019.311
4403,3316.634
4404,3612.591
4405,3875.249
4406,4063.326
4407,4287.414
4408,4516.750
4409,4680.634
4410,4959.511
4411,5171.310
4412,5403.367
4413,5580.728
4414,5742.465
4415,5957.242
4416,5969.082
4417,6023.100
4418,6072.402
4419,6113.405
4420,6122.150
4421,6125.996
4422,6127.328
4423,6125.443
4424,6127.322
4425,6128.856
4426,6128.038
4427,6128.073
4428,6129.051
4429,6127.828
4430,6128.305
4431,6129.105
4432,6128.105
4433,6127.895
4434,6128.546
4435,6128.979
4436,6127.977
4437,6128.625
4438,6128.449
4439,6127.307
4440,6128.729
4441,6127.664
4442,6128.800
4443,6129.679
4444,6128.028
4445,6128.593
4446,6128.747
4447,6128.260
4448,6127.234
4449,6129.295
4450,6129.047
4451,6125.894
4452,6127.563
4453,6130.219
4454,6127.684
4455,6129.181
4456,6128.792
4457,6126.756
4458,6128.934
4459,6128.115
4460,6126.459
4461,6126.566
4462,6125.996
4463,6125.439
4464,6126.787
4465,6128.063
4466,6127.201
4467,6128.945
4468,6129.197
4469,6126.940
4470,6129.484
4471,6128.463
4472,6127.291
4473,6129.692
4474,6128.615
4475,6128.008
4476,6129.266
4477,6128.629
4478,6126.116
4479,6129.814
4480,6129.669
4481,6127.148
4482,6128.030
4483,6128.580
4484,6126.801
4485,6129.339
4486,6128.455
4487,6126.777
4488,6129.362
4489,6128.710
4490,6127.479
4491,6128.925
4492,6128.393
4493,6127.208
4494,6128.796
4495,6130.309
4496,6127.519
4497,6129.818
4498,6130.203
4499,6128.173
4500,6129.658
4501,6130.972
4502,6127.215
4503,6129.087
4504,6128.895
4505,6127.496
4506,6129.455
4507,6129.272
4508,6126.073
4509,6128.562
4510,6132.867
4511,6141.496
4512,6129.075
4513,6128.639
4514,6125.232
4515,6128.255
4516,6128.769
4517,6127.285
4518,6128.835
4519,6128.990
4520,6126.368
4521,6127.841
4522,6128.331
4523,6126.230
4524,6127.508
4525,6128.598
4526,6126.138
4527,6126.751
4528,6127.931
4529,6123.928
4530,6128.115
4531,6128.757
4532,6125.898
4533,6128.091
4534,6128.461
4535,6126.549
4536,6128.496
4537,6128.921
4538,6125.190
4539,6127.481
4540,6128.938
4541,6126.785
4542,6128.132
4543,6130.750
4544,6125.344
4545,6126.629
4546,6129.784
4547,6127.673
4548,6140.331
4549,6145.758
4550,6143.566
4551,6143.236
4552,6143.488
4553,6142.109
4554,6141.133
4555,6137.782
4556,6119.605
4557,6120.450
4558,6125.272
4559,6121.935
4560,6124.230
4561,6125.645
4562,6122.718
4563,6122.338
4564,6123.054
4565,6131.397
4566,6127.877
4567,6129.655
4568,6125.583
4569,6127.660
4570,6129.941
4571,6127.196
4572,6128.245
4573,6129.940
4574,6126.896
4575,6126.545
4576,6127.979
4577,6126.000
4578,6127.626
4579,6129.354
4580,6127.331
4581,6127.254
4582,6129.493
4583,6126.901
4584,6127.423
4585,6129.940
4586,6127.026
4587,6127.732
4588,6130.367
4589,6127.084
4590,6127.886
4591,6129.748
4592,6127.314
4593,6129.036
4594,6130.966
4595,6128.471
4596,6127.975
4597,6130.568
4598,6126.250
4599,6127.583
4600,6129.938
4601,6126.968
4602,6127.188
4603,6130.190
4604,6127.244
4605,6127.412
4606,6128.156
4607,6125.402
4608,6126.649
4609,6129.101
4610,6127.870
4611,6126.523
4612,6129.240
4613,6127.060
4614,6126.387
4615,6128.973
4616,6126.570
4617,6126.233
4618,6129.211
4619,6126.590
4620,6126.353
4621,6128.988
4622,6127.129
4623,6126.448
4624,6129.225
4625,6127.478
4626,6126.494
4627,6129.325
4628,6126.324
4629,6126.699
4630,6129.332
4631,6128.364
4632,6126.381
4633,6130.149
4634,6127.390
4635,6126.660
4636,6129.314
4637,6125.905
4638,6133.148
4639,6143.918
4640,6142.304
4641,6139.952
4642,6143.622
4643,6133.391
4644,6128.278
4645,6130.959
4646,6127.967
4647,6127.239
4648,6130.898
4649,6127.732
4650,6127.147
4651,6129.544
4652,6127.968
4653,6127.090
4654,6129.124
4655,6128.612
4656,6127.174
4657,6129.629
4658,6127.081
4659,6126.537
4660,6129.439
4661,6136.198
4662,6140.486
4663,6140.092
4664,6128.209
4665,6126.858
4666,6129.057
4667,6127.977
4668,6127.380
4669,6128.279
4670,6128.361
4671,6126.746
4672,6129.213
4673,6128.086
4674,6126.232
4675,6128.863
4676,6128.002
4677,6126.035
4678,6128.601
4679,6127.777
4680,6126.428
4681,6128.609
4682,6127.769
4683,6126.307
4684,6128.506
4685,6128.148
4686,6126.693
4687,6130.268
4688,6127.230
4689,6128.047
4690,6128.781
4691,6129.292
4692,6126.662
4693,6129.542
4694,6130.238
4695,6126.718
4696,6128.239
4697,6127.819
4698,6126.315
4699,6126.134
4700,6126.620
4701,6125.737
4702,6127.849
4703,6128.813
4704,6125.921
4705,6127.758
4706,6130.306
4707,6126.305
4708,6127.772
4709,6128.604
4710,6126.183
4711,6127.661
4712,6128.561
4713,6126.487
4714,6127.334
4715,6129.305
4716,6126.211
4717,6128.231
4718,6128.062
4719,6125.822
4720,6127.248
4721,6129.246
4722,6127.061
4723,6127.871
4724,6128.844
4725,6126.396
4726,6127.761
4727,6129.327
4728,6126.685
4729,6127.457
4730,6127.852
4731,6124.903
4732,6127.714
4733,6129.644
4734,6127.709
4735,6128.559
4736,6129.977
4737,6127.526
4738,6130.334
4739,6144.779
4740,6139.085
4741,6129.200
4742,6129.473
4743,6127.305
4744,6129.454
4745,6129.421
4746,6127.647
4747,6127.350
4748,6128.248
4749,6126.682
4750,6127.189
4751,6129.816
4752,6126.586
4753,6127.524
4754,6130.220
4755,6126.560
4756,6127.448
4757,6129.217
4758,6127.153
4759,6126.701
4760,6128.970
4761,6125.587
4762,6125.072
4763,6184.676
4764,6192.525
4765,6192.512
4766,6195.377
4767,6192.584
4768,6193.267
4769,6195.419
4770,6192.775
4771,6192.915
4772,6194.730
4773,6193.134
4774,6192.611
4775,6195.040
4776,6198.138
4777,6203.539
4778,6205.126
4779,6206.160
4780,6206.632
4781,6209.521
4782,6192.899
4783,6189.268
4784,6191.390
4785,6188.092
4786,6190.381
4787,6190.414
4788,6186.990
4789,6191.786
4790,6197.671
4791,6194.380
4792,6191.101
4793,6193.571
4794,6192.509
4795,6191.501
4796,6194.790
4797,6192.833
4798,6192.656
4799,6194.547
4800,6192.821
4801,6192.409
4802,6194.855
4803,6193.353
4804,6192.134
4805,6194.918
4806,6193.636
4807,6191.812
4808,6193.126
4809,6192.838
4810,6191.625
4811,6194.827
4812,6192.729
4813,6192.753
4814,6194.429
4815,6192.756
4816,6192.356
4817,6194.188
4818,6192.964
4819,6193.608
4820,6194.892
4821,6194.250
4822,6192.173
4823,6192.706
4824,6190.842
4825,6191.074
4826,6194.193
4827,6193.282
4828,6192.275
4829,6194.008
4830,6192.754
4831,6191.986
4832,6193.781
4833,6194.041
4834,6193.493
4835,6194.492
4836,6193.671
4837,6192.444
4838,6193.404
4839,6193.585
4840,6192.953
4841,6195.243
4842,6194.115
4843,6192.291
4844,6193.862
4845,6193.188
4846,6191.970
4847,6194.043
4848,6193.494
4849,6191.920
4850,6194.234
4851,6194.764
4852,6192.012
4853,6194.303
4854,6192.053
4855,6190.499
4856,6193.828
4857,6194.129
4858,6192.492
4859,6193.853
4860,6193.086
4861,6191.888
4862,6193.490
4863,6193.385
4864,6191.759
4865,6194.074
4866,6193.674
4867,6191.525
4868,6191.974
4869,6192.664
4870,6191.428
4871,6193.671
4872,6193.343
4873,6192.156
4874,6193.501
4875,6193.464
4876,6192.087
4877,6193.634
4878,6193.819
4879,6191.793
4880,6194.118
4881,6194.979
4882,6192.880
4883,6195.138
4884,6194.254
4885,6190.756
4886,6192.265
4887,6194.550
4888,6194.433
4889,6198.300
4890,6208.128
4891,6207.021
4892,6207.371
4893,6207.882
4894,6205.936
4895,6195.707
4896,6192.295
4897,6192.063
4898,6192.636
4899,6193.846
4900,6192.475
4901,6194.118
4902,6194.145
4903,6193.277
4904,6191.260
4905,6185.534
4906,6121.687
4907,6120.262
4908,6120.726
4909,6119.273
4910,6120.470
4911,6121.127
4912,6119.933
4913,6120.538
4914,6120.495
4915,6119.919
4916,6119.651
4917,6119.932
4918,6120.875
4919,6120.657
4920,6121.304
4921,6120.376
4922,6120.521
4923,6121.439
4924,6120.216
4925,6121.024
4926,6121.741
4927,6122.445
4928,6119.730
4929,6121.274
4930,6121.576
4931,6120.845
4932,6123.612
4933,6121.438
4934,6121.594
4935,6122.894
4936,6121.909
4937,6121.825
4938,6121.812
4939,6120.034
4940,6120.179
4941,6121.229
4942,6120.108
4943,6120.368
4944,6120.398
4945,6119.685
4946,6119.844
4947,6119.076
4948,6119.374
4949,6119.830
4950,6120.740
4951,6120.208
4952,6119.740
4953,6121.259
4954,6120.028
4955,6119.915
4956,6121.036
4957,6120.263
4958,6118.694
4959,6121.235
4960,6120.577
4961,6120.303
4962,6120.591
4963,6120.857
4964,6121.185
4965,6134.840
4966,6135.306
4967,6133.164
4968,6134.732
4969,6133.609
4970,6132.934
4971,6134.585
4972,6122.941
4973,6120.304
4974,6120.414
4975,6120.115
4976,6121.865
4977,6122.711
4978,6120.827
4979,6118.783
4980,6121.271
4981,6121.193
4982,6121.757
4983,6122.301
4984,6121.915
4985,6119.756
4986,6120.785
4987,6120.750
4988,6119.795
4989,6120.183
4990,6120.338
4991,6119.930
4992,6120.153
4993,6120.665
4994,6120.160
4995,6120.807
4996,6121.884
4997,6119.801
4998,6120.569
4999,6120.545
5000,6119.872
5001,6120.913
5002,6127.400
5003,6136.489
5004,6136.708
5005,6136.879
5006,6137.228
5007,6136.935
5008,6136.979
5009,6131.819
5010,6132.024
5011,6135.893
5012,6135.468
5013,6132.548
5014,6131.310
5015,6129.275
5016,6118.379
5017,6117.873
5018,6117.192
5019,6116.367
5020,6117.776
5021,6119.234
5022,6118.896
5023,6121.376
5024,6119.099
5025,6119.180
5026,6120.436
5027,6119.458
5028,6119.673
5029,6121.908
5030,6119.427
5031,6120.271
5032,6121.782
5033,6120.189
5034,6119.409
5035,6120.439
5036,6119.521
5037,6119.121
5038,6120.811
5039,6119.327
5040,6117.583
5041,6119.235
5042,6118.738
5043,6119.468
5044,6120.586
5045,6120.351
5046,6119.944
5047,6120.374
5048,6118.964
5049,6118.419
5050,6120.469
5051,6119.839
5052,6119.467
5053,6121.289
5054,6120.341
5055,6119.644
5056,6121.050
5057,6119.827
5058,6119.782
5059,6120.967
5060,6119.972
5061,6120.185
5062,6120.436
5063,6119.625
5064,6119.360
5065,6120.476
5066,6120.182
5067,6119.071
5068,6121.683
5069,6120.247
5070,6119.450
5071,6119.847
5072,6119.446
5073,6121.118
5074,6122.683
5075,6120.796
5076,6119.981
5077,6121.544
5078,6121.409
5079,6118.097
5080,6120.354
5081,6119.670
5082,6119.019
5083,6122.039
5084,6120.129
5085,6118.369
5086,6120.230
5087,6119.580
5088,6118.839
5089,6121.722
5090,6137.943
5091,6132.228
5092,6133.267
5093,6134.281
5094,6125.160
5095,6120.161
5096,6120.371
5097,6118.425
5098,6120.565
5099,6120.579
5100,6118.684
5101,6120.528
5102,6118.340
5103,6116.871
5104,6120.326
5105,6120.042
5106,6119.202
5107,6120.480
5108,6119.876
5109,6117.553
5110,6119.980
5111,6120.606
5112,6118.556
5113,6120.701
5114,6120.756
5115,6118.400
5116,6120.365
5117,6120.323
5118,6119.179
5119,6122.645
5120,6122.956
5121,6121.276
5122,6121.574
5123,6121.303
5124,6121.357
5125,6121.581
5126,6122.212
5127,6120.177
5128,6121.179
5129,6121.749
5130,6119.168
5131,6120.691
5132,6120.592
5133,6117.385
5134,6118.858
5135,6120.398
5136,6119.557
5137,6119.766
5138,6120.325
5139,6117.382
5140,6119.844
5141,6120.932
5142,6118.773
5143,6120.096
5144,6121.017
5145,6118.710
5146,6120.088
5147,6120.947
5148,6118.498
5149,6120.745
5150,6120.978
5151,6119.453
5152,6120.075
5153,6120.946
5154,6119.341
5155,6119.924
5156,6120.918
5157,6118.848
5158,6121.675
5159,6121.974
5160,6118.994
5161,6120.014
5162,6119.392
5163,6116.352
5164,6116.435
5165,6117.225
5166,6116.712
5167,6117.197
5168,6118.984
5169,6118.460
5170,6121.362
5171,6123.388
5172,6119.606
5173,6121.252
5174,6121.909
5175,6118.779
5176,6119.763
5177,6121.125
5178,6118.942
5179,6119.699
5180,6121.475
5181,6119.306
5182,6119.295
5183,6121.539
5184,6119.202
5185,6119.570
5186,6121.801
5187,6118.648
5188,6120.263
5189,6121.983
5190,6120.248
5191,6115.008
5192,6113.811
5193,6110.842
5194,6111.680
5195,6121.868
5196,6115.858
5197,6117.115
5198,6118.990
5199,6114.777
5200,6116.751
5201,6119.350
5202,6117.001
5203,6116.889
5204,6119.767
5205,6116.186
5206,6117.071
5207,6119.140
5208,6116.524
5209,6117.598
5210,6119.264
5211,6117.195
5212,6117.442
5213,6120.127
5214,6118.786
5215,6119.075
5216,6120.974
5217,6117.105
5218,6118.838
5219,6121.676
5220,6119.224
5221,6118.370
5222,6119.731
5223,6117.202
5224,6117.854
5225,6144.003
5226,6191.090
5227,6190.659
5228,6129.042
5229,6116.380
5230,6116.937
5231,6119.978
5232,6125.214
5233,6199.317
5234,6191.758
5235,6187.100
5236,6188.425
5237,6190.632
5238,6188.407
5239,6188.681
5240,6191.063
5241,6188.430
5242,6184.863
5243,6193.017
5244,6195.788
5245,6190.637
5246,6193.458
5247,6191.031
5248,6190.809
5249,6193.918
5250,6190.852
5251,6191.007
5252,6193.201
5253,6190.620
5254,6191.010
5255,6192.892
5256,6191.728
5257,6189.224
5258,6191.469
5259,6190.378
5260,6190.820
5261,6194.435
5262,6191.562
5263,6192.862
5264,6194.802
5265,6193.667
5266,6191.691
5267,6194.124
5268,6191.509
5269,6191.370
5270,6196.771
5271,6207.168
5272,6205.748
5273,6199.064
5274,6193.290
5275,6191.516
5276,6194.062
5277,6192.213
5278,6191.571
5279,6177.424
5280,6135.672
5281,6117.597
5282,6120.331
5283,6118.350
5284,6118.327
5285,6120.179
5286,6119.095
5287,6117.838
5288,6118.147
5289,6116.600
5290,6117.412
5291,6120.354
5292,6118.610
5293,6117.541
5294,6120.224
5295,6118.647
5296,6118.525
5297,6119.841
5298,6118.394
5299,6118.083
5300,6120.251
5301,6120.453
5302,6118.733
5303,6120.686
5304,6120.839
5305,6118.688
5306,6120.892
5307,6120.143
5308,6118.939
5309,6122.780
5310,6120.198
5311,6119.427
5312,6121.141
5313,6120.295
5314,6120.688
5315,6121.533
5316,6120.671
5317,6120.259
5318,6120.973
5319,6119.095
5320,6119.080
5321,6121.260
5322,6120.504
5323,6118.559
5324,6120.936
5325,6120.317
5326,6119.458
5327,6121.283
5328,6120.164
5329,6119.208
5330,6120.538
5331,6120.722
5332,6119.039
5333,6120.537
5334,6121.031
5335,6118.862
5336,6120.614
5337,6120.358
5338,6118.108
5339,6120.430
5340,6120.133
5341,6118.965
5342,6120.777
5343,6120.284
5344,6119.095
5345,6120.039
5346,6122.450
5347,6119.286
5348,6119.770
5349,6119.336
5350,6116.411
5351,6118.132
5352,6119.732
5353,6118.184
5354,6120.130
5355,6120.013
5356,6118.542
5357,6120.336
5358,6119.857
5359,6133.329
5360,6143.658
5361,6121.354
5362,6119.163
5363,6121.321
5364,6121.173
5365,6119.600
5366,6120.473
5367,6121.907
5368,6118.718
5369,6119.255
5370,6119.450
5371,6118.201
5372,6119.645
5373,6119.620
5374,6118.180
5375,6119.285
5376,6120.174
5377,6118.212
5378,6119.213
5379,6119.041
5380,6118.678
5381,6118.134
5382,6118.526
5383,6117.980
5384,6121.183
5385,6119.687
5386,6118.073
5387,6118.860
5388,6119.383
5389,6118.157
5390,6119.011
5391,6119.917
5392,6118.207
5393,6119.059
5394,6120.713
5395,6118.275
5396,6118.812
5397,6119.534
5398,6118.015
5399,6118.992
5400,6119.526
5401,6118.463
5402,6119.358
5403,6119.276
5404,6118.270
5405,6118.853
5406,6119.907
5407,6118.497
5408,6119.030
5409,6119.277
5410,6118.617
5411,6119.914
5412,6119.529
5413,6117.959
5414,6120.135
5415,6122.093
5416,6120.357
5417,6119.308
5418,6120.317
5419,6119.235
5420,6118.938
5421,6120.778
5422,6119.003
5423,6118.261
5424,6120.550
5425,6118.580
5426,6118.229
5427,6120.035
5428,6177.609
5429,6192.909
5430,6194.140
5431,6192.921
5432,6192.823
5433,6193.697
5434,6192.755
5435,6191.986
5436,6193.857
5437,6192.764
5438,6192.275
5439,6193.204
5440,6193.065
5441,6191.915
5442,6122.894
5443,6117.363
5444,6116.717
5445,6119.853
5446,6118.712
5447,6118.979
5448,6120.335
5449,6119.529
5450,6118.250
5451,6120.067
5452,6119.295
5453,6118.312
5454,6120.743
5455,6120.018
5456,6119.254
5457,6120.020
