X,Y
3557,5962.845
3558,5993.818
3559,6017.583
3560,6012.766
3561,6013.352
3562,6010.746
3563,6010.803
3564,6010.491
3565,6010.955
3566,6005.021
3567,6011.507
3568,6011.888
3569,6012.733
3570,6016.367
3571,6011.584
3572,6017.722
3573,6016.711
3574,6017.502
3575,6019.932
3576,6020.525
3577,6019.482
3578,6019.433
3579,6007.011
3580,5999.309
3581,5997.768
3582,5997.224
3583,5997.877
3584,5998.642
3585,5997.250
3586,5997.801
3587,5998.122
3588,5996.149
3589,5997.188
3590,5996.812
3591,5996.266
3592,5997.920
3593,5997.109
3594,5996.307
3595,5997.728
3596,5997.330
3597,5998.343
3598,5998.674
3599,5998.362
3600,5997.478
3601,5985.972
3602,5952.809
3603,5947.975
3604,5950.028
3605,5947.191
3606,5936.969
3607,5952.589
3608,5974.997
3609,5932.442
3610,5937.439
3611,5986.347
3612,6017.692
3613,6043.062
3614,6059.477
3615,6070.366
3616,6085.582
3617,6087.064
3618,6083.533
3619,6084.490
3620,6085.158
3621,6083.308
3622,6088.233
3623,6086.657
3624,6084.052
3625,6087.024
3626,6086.445
3627,6085.114
3628,6086.606
3629,6085.768
3630,6085.264
3631,6085.838
3632,6087.201
3633,6085.562
3634,6086.295
3635,6086.418
3636,6084.577
3637,6085.804
3638,6084.172
3639,6084.672
3640,6086.994
3641,6085.435
3642,6086.047
3643,6092.660
3644,6092.660
3645,6091.532
3646,6092.420
3647,6093.144
3648,6091.455
3649,6092.063
3650,6093.008
3651,6090.419
3652,6092.086
3653,6092.763
3654,6090.437
3655,6092.492
3656,6092.453
3657,6090.551
3658,6092.116
3659,6094.649
3660,6091.631
3661,6092.129
3662,6093.271
3663,6091.438
3664,6092.486
3665,6092.947
3666,6090.875
3667,6092.032
3668,6090.844
3669,6090.821
3670,6094.520
3671,6094.722
3672,6091.105
3673,6094.328
3674,6093.897
3675,6092.221
3676,6093.322
3677,6093.991
3678,6093.364
3679,6093.934
3680,6088.276
3681,6042.309
3682,6031.951
3683,6054.051
3684,6032.546
3685,6003.444
3686,6057.912
3687,6080.945
3688,6069.962
3689,6085.322
3690,6084.000
3691,6091.960
3692,6103.090
3693,6093.927
3694,6048.927
3695,5955.638
3696,5946.472
3697,5979.227
3698,6068.326
3699,6152.281
3700,6181.626
3701,6175.897
3702,6162.315
3703,6115.680
3704,6107.033
3705,6129.003
3706,6117.634
3707,6104.032
3708,6103.818
3709,6120.160
3710,6118.821
3711,6110.912
3712,6126.345
3713,6144.803
3714,6114.688
3715,6100.201
3716,6103.077
3717,6094.751
3718,6083.688
3719,6140.428
3720,6171.365
3721,6171.488
3722,6174.472
3723,6171.457
3724,6129.217
3725,6105.266
3726,6128.304
3727,6156.032
3728,6102.476
3729,6079.603
3730,6088.806
3731,6132.385
3732,6125.815
3733,6056.454
3734,6068.978
3735,6089.019
3736,6094.361
3737,6061.914
3738,6054.210
3739,6071.931
3740,6055.082
3741,6039.352
3742,6010.432
3743,6021.525
3744,6017.115
3745,6008.230
3746,6007.952
3747,6003.532
3748,6010.869
3749,6017.130
3750,6015.980
3751,6017.258
3752,6019.992
3753,6018.549
3754,6019.793
3755,6020.865
3756,6020.806
3757,6027.355
3758,6027.070
3759,6024.669
3760,6024.337
3761,6025.599
3762,6026.141
3763,6029.514
3764,6036.682
3765,6040.266
3766,6034.419
3767,6030.776
3768,6029.094
3769,6024.785
3770,6026.882
3771,6030.021
3772,6034.421
3773,6022.902
3774,6019.974
3775,6020.767
3776,6031.673
3777,6042.279
3778,6045.776
3779,6043.135
3780,6039.532
3781,6046.847
3782,6047.317
3783,6046.376
3784,6043.771
3785,6044.166
3786,6034.931
3787,6036.966
3788,6034.673
3789,6037.902
3790,6044.862
3791,6037.299
3792,6043.024
3793,6048.833
3794,6049.732
3795,6044.054
3796,6050.317
3797,6050.363
3798,6045.609
3799,6037.004
3800,6041.561
3801,6041.875
3802,6042.506
3803,6049.382
3804,6044.322
3805,6035.473
3806,6019.677
3807,6026.517
3808,6046.310
3809,6053.139
3810,6059.349
3811,6054.450
3812,6054.817
3813,6055.360
3814,6060.448
3815,6061.042
3816,6059.829
3817,6061.772
3818,6058.924
3819,6079.869
3820,6080.696
3821,6079.539
3822,6078.378
3823,6079.373
3824,6078.204
3825,6062.784
3826,6031.611
3827,6003.908
3828,6009.167
3829,6015.076
3830,6021.122
3831,6020.522
3832,6020.352
3833,6021.595
3834,6019.746
3835,6021.016
3836,6020.025
3837,6013.152
3838,6018.125
3839,6012.616
3840,6020.785
3841,6019.386
3842,6012.250
3843,6011.729
3844,6018.849
3845,6020.208
3846,6018.483
3847,6015.531
3848,6010.388
3849,6017.408
3850,6016.275
3851,6011.978
3852,6011.721
3853,6018.872
3854,6019.132
3855,6025.254
3856,6024.583
3857,6019.722
3858,6019.207
3859,6019.874
3860,6021.113
3861,6019.567
3862,6014.932
3863,6014.598
3864,6024.089
3865,6030.396
3866,6037.775
3867,6049.124
3868,6053.854
3869,6042.034
3870,6033.056
3871,6038.309
3872,6026.606
3873,6001.056
3874,5996.929
3875,6018.086
3876,6035.128
3877,6023.651
3878,6002.913
3879,5995.588
3880,5999.296
3881,6004.143
3882,6002.421
3883,6015.609
3884,6021.036
3885,6022.989
3886,6032.908
3887,6029.611
3888,6008.670
3889,6001.635
3890,6005.272
3891,6012.063
3892,6019.094
3893,6007.039
3894,6001.840
3895,6004.805
3896,6004.447
3897,6005.540
3898,6022.241
3899,6043.889
3900,6040.587
3901,6037.549
3902,6053.773
3903,6045.996
3904,6001.442
3905,5982.629
3906,5986.318
3907,5995.412
3908,6004.474
3909,6041.884
3910,6045.720
3911,6018.208
3912,5995.760
3913,5998.194
3914,6003.084
3915,6035.747
3916,6036.090
3917,6013.696
3918,5999.387
3919,5997.918
3920,6018.614
3921,6024.994
3922,6021.215
3923,6024.504
3924,6019.495
3925,6021.051
3926,6022.523
3927,6019.188
3928,6021.834
3929,6022.799
3930,6020.607
3931,6021.207
3932,6021.441
3933,6025.569
3934,6029.904
3935,6062.086
3936,6042.638
3937,6013.405
3938,6005.630
3939,6011.052
3940,6024.153
3941,6026.206
3942,6007.618
3943,6003.077
3944,6006.750
3945,6010.059
3946,5993.773
3947,6014.135
3948,6013.597
3949,5988.969
3950,6010.463
3951,6000.931
3952,6000.458
3953,6000.103
3954,5999.167
3955,5995.666
3956,5997.674
3957,5995.180
3958,5995.913
3959,5999.018
3960,5997.922
3961,5997.481
3962,6002.168
3963,6000.138
3964,6002.344
3965,5998.261
3966,5996.207
3967,5996.041
3968,6001.140
3969,6011.441
3970,6025.743
3971,6019.930
3972,6018.848
3973,6022.688
3974,6036.374
3975,6027.585
3976,6015.553
3977,6003.507
3978,6002.587
3979,6000.372
3980,6007.339
3981,5999.292
3982,6013.580
3983,6018.042
3984,6002.054
3985,5982.703
3986,5973.441
3987,5971.161
3988,5971.315
3989,5979.080
3990,5978.053
3991,5977.633
3992,5985.663
3993,5993.232
3994,6017.908
3995,6078.850
3996,6080.884
3997,6033.182
3998,5979.917
3999,5973.819
4000,5985.194
4001,5971.376
4002,5988.488
4003,5979.175
4004,5963.124
4005,5967.877
4006,5986.803
4007,6004.858
4008,5996.799
4009,6002.035
4010,5996.595
4011,5985.092
4012,6004.683
4013,5997.436
4014,6000.591
4015,5999.030
4016,5993.647
4017,5989.451
4018,5999.061
4019,6007.061
4020,5991.181
4021,5991.777
4022,5992.622
4023,5993.281
4024,5988.936
4025,5997.654
4026,5996.761
4027,5997.654
4028,6004.919
4029,6019.654
4030,6001.286
4031,5985.234
4032,6005.841
4033,6000.614
4034,6001.914
4035,5988.952
4036,5999.259
4037,6007.731
4038,5983.342
4039,5984.286
4040,5983.450
4041,5975.254
4042,5978.970
4043,5969.433
4044,5964.667
4045,5980.658
4046,5985.155
4047,5972.943
4048,5977.904
4049,5967.265
4050,5956.489
4051,5947.967
4052,5949.618
4053,5948.968
4054,5942.806
4055,5941.052
4056,5942.176
4057,5946.399
4058,5942.903
4059,5944.176
4060,5937.437
4061,5952.203
4062,5958.374
4063,5958.896
4064,5952.649
4065,5945.455
4066,5947.046
4067,5948.451
4068,5933.469
4069,5930.449
4070,5942.082
4071,5943.667
4072,5949.807
4073,5943.120
4074,5942.607
4075,5954.634
4076,5968.127
4077,5951.385
4078,5960.645
4079,5952.448
4080,5964.163
4081,5957.138
4082,5948.650
4083,5953.964
4084,5972.915
4085,5954.648
4086,5978.768
4087,5945.499
4088,5945.958
4089,5948.884
4090,5949.267
4091,5985.628
4092,5985.403
4093,5962.464
4094,5953.041
4095,5949.583
4096,5946.980
4097,5953.919
4098,5975.145
4099,5973.945
4100,5964.053
4101,5969.940
4102,5960.624
4103,5949.195
4104,5968.491
4105,5973.429
4106,6006.716
4107,6014.290
4108,6011.816
4109,6012.741
4110,6014.027
4111,6013.343
4112,6012.947
4113,6013.132
4114,6009.715
4115,6008.235
4116,6012.407
4117,6010.083
4118,6008.023
4119,6013.377
4120,6016.657
4121,6029.860
4122,6025.648
4123,6005.703
4124,6003.961
4125,5986.959
4126,5965.322
4127,5968.966
4128,5999.457
4129,5986.233
4130,5987.830
4131,5995.393
4132,5978.082
4133,5971.654
4134,5971.695
4135,5971.412
4136,5969.935
4137,5957.410
4138,5954.852
4139,5953.881
4140,5963.029
4141,5980.879
4142,6003.328
4143,5979.585
4144,5973.063
4145,5980.377
4146,5994.544
4147,5995.435
4148,5983.929
4149,5971.513
4150,5967.014
4151,5971.580
4152,5964.918
4153,5971.988
4154,6003.837
4155,6017.709
4156,6016.479
4157,6019.666
4158,6035.186
4159,5975.760
4160,5971.414
4161,5973.383
4162,5978.015
4163,5982.793
4164,5982.896
4165,5969.413
4166,5956.900
4167,5965.205
4168,5974.887
4169,5983.847
4170,5979.374
4171,5968.885
4172,5977.705
4173,5975.690
4174,5993.091
4175,6015.558
4176,6023.283
4177,6028.670
4178,6017.952
4179,6025.206
4180,6026.693
4181,6029.255
4182,6031.006
4183,6029.062
4184,6028.230
4185,6030.790
4186,6031.016
4187,6030.262
4188,6032.361
4189,6028.765
4190,6027.652
4191,6031.584
4192,6028.013
4193,6028.654
4194,6030.087
4195,6029.663
4196,6045.858
4197,6030.587
4198,6028.134
4199,6027.582
4200,6030.650
4201,6028.084
4202,6026.760
4203,6031.611
4204,6028.036
4205,6026.956
4206,6030.867
4207,6028.602
4208,6025.782
4209,6030.834
4210,6029.367
4211,6029.294
4212,6030.601
4213,6026.821
4214,6019.468
4215,6015.619
4216,6014.941
4217,6014.262
4218,5999.340
4219,5994.471
4220,5989.977
4221,5996.066
4222,6051.214
4223,6145.967
4224,6142.406
4225,6054.464
4226,6061.190
4227,6096.648
4228,6078.741
4229,6043.633
4230,5999.275
4231,6002.574
4232,6010.794
4233,6030.538
4234,6027.562
4235,6020.426
4236,6021.568
4237,6041.654
4238,6039.091
4239,6013.491
4240,6023.333
4241,6041.027
4242,6069.038
4243,6044.148
4244,6009.195
4245,6012.412
4246,6042.407
4247,6059.421
4248,6023.161
4249,6021.851
4250,6027.937
4251,6034.428
4252,6048.121
4253,6028.212
4254,6025.249
4255,6025.256
4256,6022.483
4257,6015.360
4258,5995.409
4259,5992.654
4260,5999.034
4261,6017.115
4262,5989.391
4263,5965.728
4264,5962.643
4265,5971.621
4266,5979.292
4267,5988.062
4268,5974.945
4269,5972.335
4270,5972.761
4271,5979.438
4272,5984.532
4273,6004.495
4274,6003.769
4275,6005.359
4276,6005.309
4277,6004.035
4278,6006.668
4279,6006.016
4280,6003.614
4281,6006.070
4282,6005.217
4283,6003.781
4284,6006.063
4285,6005.920
4286,6003.890
4287,6004.751
4288,6004.846
4289,6002.979
4290,6005.031
4291,6005.007
4292,6006.425
4293,6008.792
4294,6008.948
4295,6021.327
4296,6043.193
4297,6037.524
4298,6034.208
4299,6038.266
4300,6036.595
4301,6034.795
4302,6036.448
4303,6036.263
4304,6033.923
4305,6037.264
4306,6045.854
4307,6037.931
4308,6041.390
4309,6044.550
4310,6039.653
4311,6043.761
4312,6044.444
4313,6044.387
4314,6043.880
4315,6046.226
4316,6044.625
4317,6045.826
4318,6046.238
4319,6044.072
4320,6046.260
4321,6045.439
4322,6042.467
4323,6041.083
4324,6057.426
4325,6058.966
4326,6024.874
4327,6025.031
4328,6023.776
4329,6032.052
4330,5992.746
4331,5985.017
4332,5981.967
4333,5993.654
4334,6032.200
4335,6114.834
4336,6156.505
4337,6168.761
4338,6173.099
4339,6182.796
4340,6197.802
4341,6197.215
4342,6204.799
4343,6227.472
4344,6172.796
4345,6102.032
4346,6103.742
4347,6132.221
4348,6163.841
4349,6158.354
4350,6171.837
4351,6173.598
4352,6193.549
4353,6229.301
4354,6212.715
4355,6147.533
4356,6138.370
4357,6148.084
4358,6140.333
4359,6130.905
4360,6159.219
4361,6172.345
4362,6181.327
4363,6206.200
4364,6211.589
4365,6237.241
4366,6287.514
4367,6298.129
4368,6298.033
4369,6291.764
4370,6289.894
4371,6291.153
4372,6291.553
4373,6290.890
4374,6293.185
4375,6291.648
4376,6291.496
4377,6291.109
4378,6290.908
4379,6289.747
4380,6289.787
4381,6293.702
4382,6297.161
4383,6298.164
4384,6298.411
4385,6296.823
4386,6298.912
4387,6297.577
4388,6298.516
4389,6297.319
4390,6298.956
4391,6299.093
4392,6298.624
4393,6299.027
4394,6298.445
4395,6290.279
4396,6239.681
4397,6199.212
4398,6196.020
4399,6194.988
4400,6173.426
4401,6161.331
4402,6152.848
4403,6149.287
4404,6151.230
4405,6149.790
4406,6151.927
4407,6155.529
4408,6159.071
4409,6160.162
4410,6162.839
4411,6189.597
4412,6200.511
4413,6196.053
4414,6197.938
4415,6204.074
4416,6204.306
4417,6204.421
4418,6203.972
4419,6202.773
4420,6204.480
4421,6212.386
4422,6223.055
4423,6246.185
4424,6248.127
4425,6253.598
4426,6237.590
4427,6236.092
4428,6243.967
4429,6244.092
4430,6245.182
4431,6243.314
4432,6242.343
4433,6242.629
4434,6243.392
4435,6245.187
4436,6251.152
4437,6250.222
4438,6249.605
4439,6251.034
4440,6250.060
4441,6251.048
4442,6252.100
4443,6251.061
4444,6252.090
4445,6251.697
4446,6251.858
4447,6250.999
4448,6252.167
4449,6250.510
4450,6239.438
4451,6197.070
4452,6187.705
4453,6194.490
4454,6184.226
4455,6139.059
4456,6129.681
4457,6155.071
4458,6171.959
4459,6159.356
4460,6170.824
4461,6181.018
4462,6200.048
4463,6170.838
4464,6158.234
4465,6163.069
4466,6220.839
4467,6238.870
4468,6141.705
4469,6141.270
4470,6137.268
4471,6188.720
4472,6212.741
4473,6220.114
4474,6307.942
4475,6454.655
4476,6476.452
4477,6457.746
4478,6483.042
4479,6513.069
4480,6525.463
4481,6525.955
4482,6545.893
4483,6548.458
4484,6486.179
4485,6362.520
4486,6370.252
4487,6405.214
4488,6357.011
4489,6350.490
4490,6351.732
4491,6355.208
4492,6330.652
4493,6320.353
4494,6314.679
4495,6311.970
4496,6314.174
4497,6314.971
4498,6314.657
4499,6327.948
4500,6326.667
4501,6325.073
4502,6327.092
4503,6333.064
4504,6320.351
4505,6315.174
4506,6315.188
4507,6306.501
4508,6305.265
4509,6304.686
4510,6304.284
4511,6300.916
4512,6305.800
4513,6304.881
4514,6306.359
4515,6305.898
4516,6305.841
4517,6306.629
4518,6319.781
4519,6328.631
4520,6329.692
4521,6331.244
4522,6328.989
4523,6330.553
4524,6331.885
4525,6330.763
4526,6330.813
4527,6338.143
4528,6330.006
4529,6334.766
4530,6337.252
4531,6332.417
4532,6337.066
4533,6338.111
4534,6336.265
4535,6338.015
4536,6339.136
4537,6336.706
4538,6339.232
4539,6337.505
4540,6337.589
4541,6339.944
4542,6340.688
4543,6334.136
4544,6295.711
4545,6254.814
4546,6238.862
4547,6237.206
4548,6242.851
4549,6246.757
4550,6244.851
4551,6242.862
4552,6240.759
4553,6241.889
4554,6242.781
4555,6243.323
4556,6249.955
4557,6250.867
4558,6248.798
4559,6250.241
4560,6250.465
4561,6251.836
4562,6260.045
4563,6276.394
4564,6322.831
4565,6354.012
4566,6357.631
4567,6369.909
4568,6363.561
4569,6363.500
4570,6360.894
4571,6362.213
4572,6363.744
4573,6361.009
4574,6363.876
4575,6363.459
4576,6361.045
4577,6363.106
4578,6363.504
4579,6361.570
4580,6362.696
4581,6363.464
4582,6360.399
4583,6361.530
4584,6363.729
4585,6361.979
4586,6363.217
4587,6364.470
4588,6361.780
4589,6363.540
4590,6364.035
4591,6362.085
4592,6362.001
4593,6364.312
4594,6361.829
4595,6363.177
4596,6364.470
4597,6360.826
4598,6362.560
4599,6361.824
4600,6363.890
4601,6361.987
4602,6365.189
4603,6361.141
4604,6363.090
4605,6364.463
4606,6362.355
4607,6362.266
4608,6365.209
4609,6363.545
4610,6363.047
4611,6366.415
4612,6362.158
4613,6362.956
4614,6365.945
4615,6362.412
4616,6363.512
4617,6365.924
4618,6361.813
4619,6363.621
4620,6364.938
4621,6362.840
4622,6363.478
4623,6365.041
4624,6363.309
4625,6363.673
4626,6366.002
4627,6362.876
4628,6364.561
4629,6363.562
4630,6362.766
4631,6363.574
4632,6368.401
4633,6369.890
4634,6370.872
4635,6372.528
4636,6375.286
4637,6368.664
4638,6369.309
4639,6375.287
4640,6372.486
4641,6337.128
4642,6307.003
4643,6309.117
4644,6311.601
4645,6308.131
4646,6306.016
4647,6314.306
4648,6297.193
4649,6303.315
4650,6285.950
4651,6291.681
4652,6296.760
4653,6297.335
4654,6297.263
4655,6297.411
4656,6299.065
4657,6288.707
4658,6283.517
4659,6284.548
4660,6295.992
4661,6297.360
4662,6291.290
4663,6283.511
4664,6279.520
4665,6286.325
4666,6312.966
4667,6383.625
4668,6435.744
4669,6443.376
4670,6444.803
4671,6465.741
4672,6487.238
4673,6498.990
4674,6501.705
4675,6507.797
4676,6536.320
4677,6520.458
4678,6458.518
4679,6407.214
4680,6414.157
4681,6421.720
4682,6450.245
4683,6462.103
4684,6416.824
4685,6407.271
4686,6467.489
4687,6517.732
4688,6529.732
4689,6523.271
4690,6500.915
4691,6444.658
4692,6419.655
4693,6409.932
4694,6401.959
4695,6378.925
4696,6353.748
4697,6351.027
4698,6357.881
4699,6365.926
4700,6367.103
4701,6355.854
4702,6354.997
4703,6355.776
4704,6381.062
4705,6389.506
4706,6388.331
4707,6392.679
4708,6396.739
4709,6399.811
4710,6403.047
4711,6402.284
4712,6399.822
4713,6397.376
4714,6373.592
4715,6367.525
4716,6374.352
4717,6374.922
4718,6372.464
4719,6372.788
4720,6380.265
4721,6389.112
4722,6380.509
4723,6380.383
4724,6381.534
4725,6399.675
4726,6372.931
4727,6350.693
4728,6355.297
4729,6336.852
4730,6292.843
4731,6289.666
4732,6292.909
4733,6296.523
4734,6313.557
4735,6329.202
4736,6326.170
4737,6291.326
4738,6292.154
4739,6289.607
4740,6290.881
4741,6299.101
4742,6297.196
4743,6290.300
4744,6299.859
4745,6296.771
4746,6297.229
4747,6300.114
4748,6297.051
4749,6296.193
4750,6301.126
4751,6297.566
4752,6299.081
4753,6300.714
4754,6295.923
4755,6296.934
4756,6299.487
4757,6295.136
4758,6290.512
4759,6303.376
4760,6333.461
4761,6366.894
4762,6367.049
4763,6364.511
4764,6365.067
4765,6365.144
4766,6362.333
4767,6363.580
4768,6367.260
4769,6362.941
4770,6363.525
4771,6365.661
4772,6365.251
4773,6370.478
4774,6372.955
4775,6370.089
4776,6370.845
4777,6373.775
4778,6370.004
4779,6368.301
4780,6372.829
4781,6369.170
4782,6371.083
4783,6372.685
4784,6369.540
4785,6368.926
4786,6371.770
4787,6368.758
4788,6374.067
4789,6372.819
4790,6370.036
4791,6367.246
4792,6339.327
4793,6296.626
4794,6269.379
4795,6266.994
4796,6268.254
4797,6273.941
4798,6275.464
4799,6274.435
4800,6287.027
4801,6303.167
4802,6299.311
4803,6301.315
4804,6302.752
4805,6286.950
4806,6279.418
4807,6283.949
4808,6280.731
4809,6284.742
4810,6287.157
4811,6287.487
4812,6284.368
4813,6290.222
4814,6284.350
4815,6282.754
4816,6289.159
4817,6289.242
4818,6288.673
4819,6297.472
4820,6311.635
4821,6318.399
4822,6361.228
4823,6402.437
4824,6402.829
4825,6404.924
4826,6404.944
4827,6402.106
4828,6405.517
4829,6402.280
4830,6401.682
4831,6404.765
4832,6402.350
4833,6402.091
4834,6405.751
4835,6402.409
4836,6402.553
4837,6405.412
4838,6402.088
4839,6399.703
4840,6404.568
4841,6401.622
4842,6402.284
4843,6405.192
4844,6402.026
4845,6401.919
4846,6403.968
4847,6402.277
4848,6401.065
4849,6404.665
4850,6401.991
4851,6401.619
4852,6404.437
4853,6401.718
4854,6401.768
4855,6403.989
4856,6402.351
4857,6401.767
4858,6404.696
4859,6402.782
4860,6401.306
4861,6404.177
4862,6403.012
4863,6403.236
4864,6406.113
4865,6403.534
4866,6403.001
4867,6405.500
4868,6405.208
4869,6400.358
4870,6405.597
4871,6403.852
4872,6403.580
4873,6407.774
4874,6404.557
4875,6420.368
4876,6430.273
4877,6427.285
4878,6426.843
4879,6423.460
4880,6428.354
4881,6410.158
4882,6414.607
4883,6412.876
4884,6411.613
4885,6413.436
4886,6411.918
4887,6387.916
4888,6353.074
4889,6371.239
4890,6466.597
4891,6517.007
4892,6451.106
4893,6395.794
4894,6410.350
4895,6400.659
4896,6341.840
4897,6294.918
4898,6288.979
4899,6290.866
4900,6299.965
4901,6292.193
4902,6285.874
4903,6291.763
4904,6291.812
4905,6293.546
4906,6295.697
4907,6289.617
4908,6293.154
4909,6292.791
4910,6284.773
4911,6273.761
4912,6283.091
4913,6300.195
4914,6276.844
4915,6284.306
4916,6287.981
4917,6293.439
4918,6298.467
4919,6333.531
4920,6408.810
4921,6462.419
4922,6486.909
4923,6494.474
4924,6529.328
4925,6529.905
4926,6529.536
4927,6531.873
4928,6531.114
4929,6531.081
4930,6528.215
4931,6528.723
4932,6537.003
4933,6538.869
4934,6537.790
4935,6535.348
4936,6538.269
4937,6535.503
4938,6531.464
4939,6537.255
4940,6534.758
4941,6535.217
4942,6537.550
4943,6535.976
4944,6535.713
4945,6526.050
4946,6516.103
4947,6515.315
4948,6516.572
4949,6516.659
4950,6504.180
4951,6504.469
4952,6508.283
4953,6502.831
4954,6488.162
4955,6427.502
4956,6406.826
4957,6411.799
4958,6410.688
4959,6408.017
4960,6409.770
4961,6406.770
4962,6411.328
4963,6391.171
4964,6390.851
4965,6394.964
4966,6387.922
4967,6388.857
4968,6385.353
4969,6390.696
4970,6394.779
4971,6392.521
4972,6395.392
4973,6397.846
4974,6402.219
4975,6419.203
4976,6499.399
4977,6597.904
4978,6679.947
4979,6732.083
4980,6822.743
4981,6874.818
4982,6901.784
4983,6927.252
4984,6931.651
4985,6938.427
4986,6943.625
4987,6945.215
4988,6957.235
4989,6961.717
4990,6962.753
4991,6971.437
4992,6971.955
4993,6970.216
4994,6957.604
4995,6953.092
4996,6953.341
4997,6954.777
4998,6952.014
4999,6952.854
5000,6952.693
5001,6951.460
5002,6952.934
5003,6951.769
5004,6951.407
5005,6951.787
5006,6952.359
5007,6953.213
5008,6952.799
5009,6953.732
5010,6952.909
5011,6952.896
5012,6954.620
5013,6955.154
5014,6964.340
5015,6961.886
5016,6960.524
5017,6978.591
5018,7023.872
5019,7054.656
5020,7065.265
5021,7082.793
5022,7115.862
5023,7113.149
5024,7114.028
5025,7112.904
5026,7122.985
5027,7120.803
5028,7118.873
5029,7119.790
5030,7119.093
5031,7119.381
5032,7120.315
5033,7115.582
5034,7117.604
5035,7118.327
5036,7117.977
5037,7118.754
5038,7119.137
5039,7120.134
5040,7119.301
5041,7120.145
5042,7119.254
5043,7118.841
5044,7119.289
5045,7119.430
5046,7119.442
5047,7120.807
5048,7119.306
5049,7119.023
5050,7118.143
5051,7120.336
5052,7128.357
5053,7126.384
5054,7127.106
5055,7090.526
5056,7009.052
5057,6986.781
5058,7011.045
5059,6969.268
5060,6910.602
5061,6910.346
5062,6915.586
5063,6914.259
5064,6920.734
5065,6912.613
5066,6907.542
5067,6918.413
5068,6919.395
5069,6922.872
5070,6919.970
5071,6919.029
5072,6911.500
5073,6912.321
5074,6911.367
5075,6910.435
5076,6910.383
5077,6910.067
5078,6910.042
5079,6911.653
5080,6912.806
5081,6908.512
5082,6911.933
5083,6906.017
5084,6902.693
5085,6903.803
5086,6903.132
5087,6903.324
5088,6905.393
5089,6921.371
5090,6930.228
5091,6939.160
5092,6947.912
5093,6948.462
5094,6921.919
5095,6893.271
5096,6894.313
5097,6896.752
5098,6902.527
5099,6898.336
5100,6903.250
5101,6910.687
5102,6908.673
5103,6906.392
5104,6907.303
5105,6904.925
5106,6905.081
5107,6908.402
5108,6911.050
5109,6906.029
5110,6909.020
5111,6905.472
5112,6915.753
5113,6911.763
5114,6904.187
5115,6914.130
5116,6925.026
5117,6933.839
5118,6936.070
5119,6936.058
5120,6935.424
5121,6935.879
5122,6936.798
5123,6936.163
5124,6935.799
5125,6936.040
5126,6935.602
5127,6937.405
5128,6936.293
5129,6933.797
5130,6935.729
5131,6936.007
5132,6935.131
5133,6935.378
5134,6934.329
5135,6934.264
5136,6934.534
5137,6935.794
5138,6933.108
5139,6958.865
5140,6958.619
5141,6957.447
5142,6962.955
5143,6962.313
5144,6961.946
5145,6963.467
5146,6963.101
5147,6959.879
5148,6965.383
5149,6965.331
5150,6963.908
5151,6966.135
5152,6967.055
5153,6963.999
5154,6960.093
5155,6966.517
5156,6963.724
5157,6967.201
5158,6966.507
5159,6965.031
5160,6967.308
5161,6958.840
5162,6943.710
5163,6943.884
5164,6945.762
5165,6943.562
5166,6943.768
5167,6945.074
5168,6942.278
5169,6945.089
5170,6943.738
5171,6942.903
5172,6945.024
5173,6945.312
5174,6941.057
5175,6918.658
5176,6904.354
5177,6909.367
5178,6930.847
5179,6942.317
5180,6939.277
5181,6934.752
5182,6919.957
5183,6881.830
5184,6879.825
5185,6881.235
5186,6884.428
5187,6886.963
5188,6888.042
5189,6885.706
5190,6887.762
5191,6888.568
5192,6887.373
5193,6892.246
5194,6896.466
5195,6886.345
5196,6889.658
5197,6914.143
5198,6919.354
5199,6921.067
5200,6920.534
5201,6925.341
5202,6929.369
5203,6929.122
5204,6925.764
5205,6927.984
5206,6929.338
5207,6927.362
5208,6928.375
5209,6928.536
5210,6927.487
5211,6929.083
5212,6930.334
5213,6926.884
5214,6927.830
5215,6929.960
5216,6927.271
5217,6928.478
5218,6928.819
5219,6925.704
5220,6928.032
5221,6928.116
5222,6928.669
5223,6935.054
5224,6931.213
5225,6933.745
5226,6934.671
5227,6936.460
5228,6929.561
5229,6924.924
5230,6908.013
5231,6903.938
5232,6921.521
5233,6945.321
5234,6955.816
5235,6956.368
5236,6970.152
5237,7011.783
5238,7008.389
5239,6986.754
5240,6953.577
5241,6951.542
5242,6961.307
5243,6942.554
5244,6989.231
5245,6972.946
5246,6941.113
5247,6987.660
5248,7076.373
5249,7071.813
5250,7063.992
5251,7062.941
5252,7053.747
5253,7034.954
5254,7011.760
5255,6973.355
5256,6981.837
5257,6990.254
5258,6959.730
5259,6960.457
5260,6992.480
5261,6983.640
5262,6944.780
5263,6955.169
5264,6988.795
5265,7010.822
5266,6960.163
5267,6919.199
5268,6922.003
5269,6964.778
5270,7061.688
5271,7062.403
5272,7035.621
5273,7040.014
5274,7039.575
5275,7042.715
5276,7039.905
5277,7042.689
5278,7042.716
5279,7039.446
5280,7039.966
5281,7042.167
5282,7041.156
5283,7038.397
5284,7041.176
5285,7039.294
5286,7038.135
5287,7041.644
5288,7038.743
5289,7038.681
5290,7057.772
5291,7056.650
5292,7050.691
5293,7040.826
5294,7037.603
5295,7038.326
5296,7039.995
5297,7038.863
5298,7045.823
5299,7049.428
5300,7047.740
5301,7046.416
5302,7049.718
5303,7047.165
5304,7047.299
5305,7051.274
